Date, Open, Close/Last, Volume, High, Low
2/28/2013,63.44,63.0571,80512484,$63.98 ,$63.06 
3/1/2013,62.57,61.4957,137819681,$62.60 ,$61.43 
3/4/2013,61.11,60.0071,144332343,$61.17 ,$59.86 
3/5/2013,60.21,61.592,159227158,$62.17 ,$60.11 
3/6/2013,62.07,60.8088,114860374,$62.18 ,$60.63 
3/7/2013,60.64,61.5117,116969895,$61.72 ,$60.15 
3/8/2013,61.4,61.6743,97466769,$62.20 ,$61.23 
3/11/2013,61.39,62.5528,118221425,$62.72 ,$60.73 
3/12/2013,62.23,61.2043,116142145,$62.70 ,$61.08 
3/13/2013,61.21,61.1928,101314460,$62.07 ,$60.77 
3/14/2013,61.83,61.7857,75801483,$62.09 ,$61.49 
3/15/2013,62.56,63.38,160587468,$63.46 ,$62.46 
3/18/2013,63.06,65.1028,149961185,$65.35 ,$63.03 
3/19/2013,65.64,64.9271,131468929,$65.85 ,$64.07 
3/20/2013,65.35,64.5828,76980353,$65.38 ,$64.23 
3/21/2013,64.32,64.6757,95484439,$65.43 ,$64.30 
3/22/2013,64.94,65.9871,98261129,$66.01 ,$64.73 
3/25/2013,66.38,66.2257,124980207,$67.14 ,$65.97 
3/26/2013,66.49,65.8766,73390892,$66.55 ,$65.79 
3/27/2013,65.21,64.5828,81772975,$65.26 ,$64.39 
3/28/2013,64.26,63.2371,110618443,$64.55 ,$63.09 
4/1/2013,63.13,61.2728,97168149,$63.39 ,$61.11 
4/2/2013,61.09,61.3988,132255450,$62.59 ,$60.91 
4/3/2013,61.62,61.7128,90550837,$62.47 ,$61.47 
4/4/2013,61.97,61.1028,89574827,$62.14 ,$60.75 
4/5/2013,60.64,60.4571,95724469,$60.71 ,$59.95 
4/8/2013,60.69,60.8871,75145863,$61.07 ,$60.36 
4/9/2013,60.91,60.9971,76595913,$61.21 ,$60.39 
4/10/2013,61.16,62.2414,93883258,$62.44 ,$60.86 
4/11/2013,61.96,62.0471,82064315,$62.57 ,$61.60 
4/12/2013,62.02,61.4,59634201,$62.02 ,$61.30 
4/15/2013,61,59.9786,79101214,$61.13 ,$59.94 
4/16/2013,60.22,60.8914,76203143,$60.94 ,$60.08 
4/17/2013,60.04,57.5428,236094111,$60.09 ,$56.87 
4/18/2013,57.86,56.0071,166414970,$57.97 ,$55.68 
4/19/2013,55.42,55.79,152132166,$57.09 ,$55.01 
4/22/2013,56.09,56.9528,107226032,$57.46 ,$55.90 
4/23/2013,57.71,58.0186,150492275,$58.34 ,$56.97 
4/24/2013,56.22,57.9231,242352533,$59.32 ,$56.07 
4/25/2013,58.75,58.34,95958899,$59.13 ,$58.14 
4/26/2013,58.54,59.6007,190977767,$59.82 ,$58.32 
4/29/2013,60.06,61.4457,159929048,$61.95 ,$60 
4/30/2013,62.16,63.2543,172699362,$63.61 ,$61.72 
5/1/2013,63.49,62.7557,126694438,$63.56 ,$62.06 
5/2/2013,63.11,63.6457,105409532,$64.08 ,$62.95 
5/3/2013,64.47,64.2828,90287637,$64.75 ,$64.16 
5/6/2013,65.1,65.8157,123979417,$66.03 ,$64.90 
5/7/2013,66.42,65.5226,120467656,$66.54 ,$64.81 
5/8/2013,65.58,66.2628,117977895,$66.48 ,$65.12 
5/9/2013,65.69,65.2528,99448260,$66.14 ,$65.08 
5/10/2013,65.42,64.71,83615305,$65.67 ,$64.35 
5/13/2013,64.5,64.9628,79216224,$65.41 ,$64.50 
5/14/2013,64.84,63.4086,111617413,$65.03 ,$63.16 
5/15/2013,62.74,61.2643,185168956,$63 ,$60.34 
5/16/2013,60.46,62.0826,150737695,$62.55 ,$59.84 
5/17/2013,62.72,61.8943,106966262,$62.87 ,$61.57 
5/20/2013,61.7,63.2757,112529584,$63.69 ,$61.44 
5/21/2013,62.59,62.8086,113917824,$63.64 ,$62.03 
5/22/2013,63.44,63.0506,110682773,$64.05 ,$62.60 
5/23/2013,62.28,63.1628,88239856,$63.74 ,$62.26 
5/24/2013,62.98,63.5928,69009031,$63.67 ,$62.91 
5/28/2013,64.27,63.0627,96311559,$64.44 ,$62.98 
5/29/2013,62.86,63.5643,82553265,$63.93 ,$62.77 
5/30/2013,63.66,64.5114,88354937,$64.93 ,$63.50 
5/31/2013,64.64,64.2478,95688069,$65.30 ,$64.21 
6/3/2013,64.39,64.3886,92900598,$64.62 ,$63.21 
6/4/2013,64.75,64.1871,72575322,$64.92 ,$63.91 
6/5/2013,63.66,63.5871,72524432,$64.39 ,$63.39 
6/6/2013,63.64,62.6371,104167451,$63.86 ,$62.01 
6/7/2013,62.36,63.1158,101081990,$63.32 ,$61.82 
6/10/2013,63.53,62.6986,112489474,$64.15 ,$62.40 
6/11/2013,62.25,62.5143,71515731,$63.25 ,$61.90 
6/12/2013,62.79,61.7414,66270567,$63.04 ,$61.64 
6/13/2013,61.79,62.2807,71449021,$62.45 ,$61.25 
6/14/2013,62.2,61.4357,67955299,$62.33 ,$61.21 
6/17/2013,61.63,61.7143,64784564,$62.24 ,$61.48 
6/18/2013,61.65,61.6814,48375328,$62.13 ,$61.46 
6/19/2013,61.63,60.4286,77690993,$61.67 ,$60.43 
6/20/2013,59.9,59.5483,89321357,$60.85 ,$59.31 
6/21/2013,59.78,59.0714,120212576,$60 ,$58.30 
6/24/2013,58.2,57.5057,120047026,$58.38 ,$56.86 
6/25/2013,57.96,57.5186,78533304,$58.26 ,$56.98 
6/26/2013,57.7,56.8671,91911848,$57.83 ,$56.52 
6/27/2013,57.04,56.2543,84237745,$57.34 ,$56.22 
6/28/2013,55.91,56.6471,144584903,$57.18 ,$55.55 
7/1/2013,57.53,58.46,97736269,$58.90 ,$57.32 
7/2/2013,58.57,59.7843,117427695,$60.23 ,$58.50 
7/3/2013,60.12,60.1143,60232176,$60.43 ,$59.64 
7/5/2013,60.06,59.6314,68482701,$60.47 ,$59.34 
7/8/2013,60.02,59.2928,74476172,$60.14 ,$58.66 
7/9/2013,59.09,60.3357,88135556,$60.50 ,$58.63 
7/10/2013,59.94,60.1043,70064141,$60.69 ,$59.75 
7/11/2013,60.42,61.0411,81567174,$61.18 ,$60.17 
7/12/2013,61.09,60.93,69863934,$61.40 ,$60.49 
7/15/2013,60.72,61.0628,60473991,$61.64 ,$60.69 
7/16/2013,60.93,61.4564,54028599,$61.53 ,$60.60 
7/17/2013,61.39,61.4728,49737479,$61.75 ,$61.17 
7/18/2013,61.91,61.6797,54658172,$62.12 ,$61.52 
7/19/2013,61.87,60.7071,67137272,$62.00 ,$60.62 
7/22/2013,61.35,60.9014,51912282,$61.39 ,$60.78 
7/23/2013,60.86,59.8557,88619467,$60.99 ,$59.82 
7/24/2013,62.7,62.93,147906334,$63.51 ,$62.18 
7/25/2013,62.96,62.6428,57358143,$63.06 ,$62.26 
7/26/2013,62.19,62.9986,50020601,$63.01 ,$62.05 
7/29/2013,62.97,63.97,62006404,$64.28 ,$62.89 
7/30/2013,64.28,64.76,77240193,$65.31 ,$64.18 
7/31/2013,65,64.6471,80624904,$65.33 ,$64.20 
8/1/2013,65.11,65.2394,51386070,$65.26 ,$64.75 
8/2/2013,65.43,66.0771,68411287,$66.12 ,$65.24 
8/5/2013,66.38,67.0643,79577704,$67.24 ,$66.02 
8/6/2013,66.86,66.4643,83703085,$67.41 ,$66.02 
8/7/2013,66.26,66.4257,74622262,$66.71 ,$65.97 
8/8/2013,66.27,65.8586,63939790,$66.30 ,$65.42 
8/9/2013,65.52,64.9214,66643940,$65.78 ,$64.81 
8/12/2013,65.27,66.7657,90984207,$66.95 ,$65.23 
8/13/2013,67.28,69.9386,219450906,$70.67 ,$66.86 
8/14/2013,71.13,71.2143,188427037,$72.04 ,$70.49 
8/15/2013,70.92,71.13,122386917,$71.77 ,$69.87 
8/16/2013,71.45,71.7614,90314517,$71.85 ,$71.27 
8/19/2013,72.05,72.5343,127401718,$73.39 ,$72 
8/20/2013,72.82,71.5814,89508677,$72.94 ,$71.55 
8/21/2013,71.94,71.7657,83783025,$72.45 ,$71.60 
8/22/2013,72.14,71.8514,60866474,$72.23 ,$71.17 
8/23/2013,71.9,71.5743,55559766,$71.91 ,$71.34 
8/26/2013,71.54,71.8528,82354395,$72.89 ,$71.50 
8/27/2013,71.14,69.7986,105846822,$71.79 ,$69.47 
8/28/2013,69.43,70.128,76746763,$70.83 ,$69.43 
8/29/2013,70.24,70.2428,59804259,$70.93 ,$70.16 
8/30/2013,70.29,69.6023,68053649,$70.42 ,$69.50 
9/3/2013,70.44,69.7971,82966965,$71.51 ,$69.62 
9/4/2013,71.37,71.2416,86016026,$71.75 ,$70.90 
9/5/2013,71.46,70.7528,58779242,$71.53 ,$70.52 
9/6/2013,71.21,71.1743,89482147,$71.34 ,$69.99 
9/9/2013,72.14,72.31,84479315,$72.56 ,$71.93 
9/10/2013,72.31,70.6628,185372026,$72.49 ,$69.93 
9/11/2013,66.72,66.8157,224172687,$67.67 ,$66.40 
9/12/2013,66.93,67.5271,100856800,$67.91 ,$66.57 
9/13/2013,67.05,66.4143,74495492,$67.40 ,$66.39 
9/16/2013,65.86,64.3028,136563951,$65.94 ,$63.89 
9/17/2013,63.99,65.0457,99704600,$65.67 ,$63.93 
9/18/2013,66.17,66.3828,113636704,$66.62 ,$65.81 
9/19/2013,67.24,67.4714,100811930,$67.98 ,$67.04 
9/20/2013,68.29,66.7728,174425492,$68.36 ,$66.57 
9/23/2013,70.87,70.0914,189942957,$70.99 ,$68.94 
9/24/2013,70.7,69.8714,90481397,$70.78 ,$69.69 
9/25/2013,69.89,68.79,79011544,$69.95 ,$68.78 
9/26/2013,69.43,69.46,59050786,$69.79 ,$69.13 
9/27/2013,69.11,68.9643,56787853,$69.24 ,$68.67 
9/30/2013,68.18,68.1071,64764985,$68.81 ,$67.77 
10/1/2013,68.35,69.7086,88194286,$69.88 ,$68.34 
10/2/2013,69.38,69.9371,71799162,$70.26 ,$69.11 
10/3/2013,70.07,69.0586,78802384,$70.34 ,$68.68 
10/4/2013,69.12,69.0043,64638089,$69.23 ,$68.37 
10/7/2013,69.51,69.6786,77889233,$70.38 ,$69.34 
10/8/2013,69.99,68.7057,72260532,$70.09 ,$68.65 
10/9/2013,69.23,69.5126,75304273,$69.68 ,$68.33 
10/10/2013,70.19,69.9483,69186523,$70.34 ,$69.58 
10/11/2013,69.57,70.4017,66797100,$70.55 ,$69.31 
10/14/2013,69.98,70.8628,65216780,$71.08 ,$69.91 
10/15/2013,71.07,71.24,79715744,$71.71 ,$70.79 
10/16/2013,71.54,71.5877,62449609,$71.79 ,$71.32 
10/17/2013,71.43,72.0714,63116954,$72.11 ,$71.38 
10/18/2013,72.28,72.6985,72195292,$72.75 ,$72.24 
10/21/2013,73.11,74.4803,98700380,$74.90 ,$73.07 
10/22/2013,75.2,74.2668,133200030,$75.49 ,$72.58 
10/23/2013,74.14,74.9943,78237833,$75.10 ,$74.14 
10/24/2013,75,75.9871,96004539,$76.07 ,$74.64 
10/25/2013,75.9,75.1368,84316215,$76.18 ,$75.02 
10/28/2013,75.58,75.6965,124205797,$75.86 ,$74.74 
10/29/2013,76.61,73.8111,158499648,$77.04 ,$73.51 
10/30/2013,74.23,74.9851,88125406,$75.36 ,$73.86 
10/31/2013,75,74.6717,68774804,$75.36 ,$74.47 
11/1/2013,74.86,74.29,68524519,$74.97 ,$73.69 
11/4/2013,74.44,75.25,61011871,$75.26 ,$74.12 
11/5/2013,74.94,75.0641,66243519,$75.56 ,$74.71 
11/6/2013,74.88,74.4171,55716622,$74.98 ,$74.03 
11/7/2013,74.23,73.2131,65542966,$74.74 ,$73.20 
11/8/2013,73.51,74.3657,69617240,$74.45 ,$73.23 
11/11/2013,74.28,74.1497,56747589,$74.52 ,$73.49 
11/12/2013,73.95,74.2871,51067815,$74.85 ,$73.86 
11/13/2013,74,74.3763,49154022,$74.61 ,$73.85 
11/14/2013,74.69,75.4514,70401611,$75.61 ,$74.55 
11/15/2013,75.23,74.9987,79339984,$75.58 ,$74.93 
11/18/2013,75,74.0898,60997871,$75.31 ,$74.03 
11/19/2013,74.15,74.2214,52105335,$74.77 ,$74.00 
11/20/2013,74.18,73.5714,48459468,$74.35 ,$73.48 
11/21/2013,73.94,74.448,65382638,$74.46 ,$73.38 
11/22/2013,74.22,74.2571,55833466,$74.59 ,$74.08 
11/25/2013,74.43,74.82,57270811,$75.12 ,$74.43 
11/26/2013,74.87,76.2,99957720,$76.59 ,$74.86 
11/27/2013,76.62,77.9943,90644497,$78 ,$76.20 
11/29/2013,78.5,79.4385,79532274,$79.76 ,$78.26 
12/2/2013,79.71,78.7471,117918255,$80.62 ,$78.69 
12/3/2013,79.76,80.9031,112338274,$80.91 ,$79.67 
12/4/2013,80.79,80.7143,94279248,$81.31 ,$80.12 
12/5/2013,81.81,81.1287,111600823,$82.16 ,$80.92 
12/6/2013,80.83,80.0028,85919076,$80.96 ,$79.94 
12/9/2013,80.13,80.9185,79945274,$81.37 ,$80.13 
12/10/2013,80.51,80.7928,69101620,$81.13 ,$80.17 
12/11/2013,81,80.1943,89783987,$81.57 ,$79.96 
12/12/2013,80.31,80.0771,65465763,$80.76 ,$80.00 
12/13/2013,80.41,79.2043,82974455,$80.41 ,$79.10 
12/16/2013,79.29,79.6428,70547981,$80.38 ,$79.29 
12/17/2013,79.4,79.2843,57137328,$79.92 ,$79.05 
12/18/2013,78.53,78.6814,141217062,$78.78 ,$76.97 
12/19/2013,78.5,77.78,79939814,$78.57 ,$77.68 
12/20/2013,77.92,78.4314,108738663,$78.80 ,$77.83 
12/23/2013,81.14,81.4414,125072328,$81.53 ,$80.39 
12/24/2013,81.41,81.0957,41888748,$81.70 ,$80.86 
12/26/2013,81.16,80.5571,50906710,$81.36 ,$80.48 
12/27/2013,80.55,80.0128,56385717,$80.63 ,$79.93 
12/30/2013,79.64,79.2171,63265305,$80.01 ,$78.90 
12/31/2013,79.17,80.1457,55761100,$80.18 ,$79.14 
1/2/2014,79.38,79.0185,58661530,$79.58 ,$78.86 
1/3/2014,78.98,77.2828,98046999,$79.10 ,$77.20 
1/6/2014,76.78,77.7043,103132361,$78.11 ,$76.23 
1/7/2014,77.76,77.1482,80172914,$77.99 ,$76.85 
1/8/2014,76.97,77.6371,64158428,$77.94 ,$76.96 
1/9/2014,78.11,76.6455,69762819,$78.12 ,$76.48 
1/10/2014,77.12,76.1343,76235553,$77.26 ,$75.87 
1/13/2014,75.7,76.5328,94612448,$77.50 ,$75.70 
1/14/2014,76.89,78.0557,83082535,$78.10 ,$76.81 
1/15/2014,79.07,79.6228,97888589,$80.03 ,$78.81 
1/16/2014,79.27,79.1785,57313035,$79.55 ,$78.81 
1/17/2014,78.78,77.2385,106660852,$78.87 ,$77.13 
1/21/2014,77.28,78.4385,81897015,$78.58 ,$77.20 
1/22/2014,78.7,78.7871,94941728,$79.61 ,$78.26 
1/23/2014,78.56,79.4543,100803600,$79.50 ,$77.83 
1/24/2014,79.14,78.01,107943182,$79.37 ,$77.82 
1/27/2014,78.58,78.6428,135926881,$79.26 ,$77.96 
1/28/2014,72.68,72.3571,266302550,$73.57 ,$71.72 
1/29/2014,71.99,71.5357,125679438,$72.48 ,$71.23 
1/30/2014,71.79,71.3974,169602001,$72.36 ,$70.96 
1/31/2014,70.74,71.5143,116191705,$71.65 ,$70.51 
2/3/2014,71.8,71.6471,100347900,$72.53 ,$71.33 
2/4/2014,72.26,72.6843,94166758,$72.78 ,$71.82 
2/5/2014,72.37,73.2271,82072855,$73.61 ,$72.32 
2/6/2014,72.87,73.2157,64415139,$73.36 ,$72.54 
2/7/2014,74.48,74.24,93444918,$74.70 ,$73.91 
2/10/2014,74.09,75.57,86342646,$76.00 ,$74 
2/11/2014,75.8,76.5657,70489461,$76.82 ,$75.64 
2/12/2014,76.71,76.56,76994423,$77.08 ,$76.18 
2/13/2014,76.38,77.7757,76790093,$77.84 ,$76.31 
2/14/2014,77.5,77.7128,68395257,$78.00 ,$77.32 
2/18/2014,78,77.9985,65048101,$78.74 ,$77.94 
2/19/2014,77.82,76.7671,78415914,$78.13 ,$76.34 
2/20/2014,76.14,75.8785,76457383,$76.71 ,$75.57 
2/21/2014,76.11,75.0357,69688045,$76.37 ,$74.94 
2/24/2014,74.74,75.3643,72208942,$75.70 ,$74.63 
2/25/2014,75.63,74.58,57961606,$75.65 ,$74.43 
2/26/2014,74.8,73.9071,69024270,$75 ,$73.66 
2/27/2014,73.88,75.3814,75444623,$75.54 ,$73.72 
2/28/2014,75.58,75.1771,92930208,$76.11 ,$74.59 
3/3/2014,74.77,75.3943,59671581,$75.81 ,$74.69 
3/4/2014,75.86,75.8914,64772440,$76.09 ,$75.40 
3/5/2014,75.85,76.0514,50000910,$76.39 ,$75.59 
3/6/2014,76.11,75.8214,46363282,$76.35 ,$75.44 
3/7/2014,75.87,75.7771,55164427,$76.00 ,$75.15 
3/10/2014,75.48,75.8457,44638950,$76.19 ,$75.48 
3/11/2014,76.49,76.5843,69791288,$76.96 ,$76.08 
3/12/2014,76.36,76.6585,49819071,$76.76 ,$76 
3/13/2014,76.78,75.8071,64314038,$77.09 ,$75.59 
3/14/2014,75.54,74.9557,59166181,$75.84 ,$74.71 
3/17/2014,75.39,75.2485,49725201,$75.71 ,$75.12 
3/18/2014,75.13,75.9143,52279152,$76.00 ,$75.03 
3/19/2014,76.04,75.8943,56077605,$76.61 ,$75.57 
3/20/2014,75.7,75.5285,52017415,$76.10 ,$75.34 
3/21/2014,75.99,76.1243,93431688,$76.25 ,$75.19 
3/24/2014,76.92,77.0271,88674487,$77.21 ,$76.44 
3/25/2014,77.36,77.8557,70284361,$77.96 ,$77.08 
3/26/2014,78.07,77.1114,74394902,$78.43 ,$76.98 
3/27/2014,77.15,76.78,55330425,$77.36 ,$76.45 
3/28/2014,76.9,76.6943,49703046,$76.99 ,$76.32 
3/31/2014,77.03,76.6771,41787976,$77.26 ,$76.56 
4/1/2014,76.82,77.3785,50069657,$77.41 ,$76.68 
4/2/2014,77.48,77.5071,44803807,$77.64 ,$77.18 
4/3/2014,77.34,76.97,40472773,$77.50 ,$76.81 
4/4/2014,77.12,75.9743,68615246,$77.14 ,$75.80 
4/7/2014,75.43,74.7814,72146992,$75.84 ,$74.56 
4/8/2014,75.03,74.7771,60880929,$75.16 ,$74.10 
4/9/2014,74.66,75.76,51357706,$75.78 ,$74.57 
4/10/2014,75.81,74.7828,59701814,$76.03 ,$74.74 
4/11/2014,74.14,74.23,67920698,$74.69 ,$73.88 
4/14/2014,74.56,74.5257,51252748,$74.59 ,$73.89 
4/15/2014,74.32,73.9942,66461884,$74.52 ,$73.05 
4/16/2014,74.01,74.1443,52515794,$74.44 ,$73.45 
4/17/2014,74.29,74.9914,70978621,$75.39 ,$74.17 
4/21/2014,75.05,75.8814,45546494,$76.02 ,$74.85 
4/22/2014,75.47,75.957,50607747,$75.98 ,$75.21 
4/23/2014,75.58,74.9643,93473618,$75.88 ,$74.92 
4/24/2014,81.17,81.11,189588407,$81.43 ,$80.10 
4/25/2014,80.65,81.7057,97435199,$81.71 ,$80.57 
4/28/2014,81.83,84.87,167001640,$85.11 ,$81.79 
4/29/2014,84.82,84.6185,84049445,$85.14 ,$84.22 
4/30/2014,84.66,84.2985,114029614,$85.63 ,$84.26 
5/1/2014,84.57,84.4971,60958860,$84.97 ,$83.77 
5/2/2014,84.62,84.6543,47673150,$84.89 ,$84.24 
5/5/2014,84.31,85.8514,71523851,$85.86 ,$84.29 
5/6/2014,85.97,84.9157,93468228,$86.34 ,$84.92 
5/7/2014,85.04,84.6185,70532231,$85.33 ,$83.96 
5/8/2014,84.04,83.9985,57243511,$84.92 ,$83.77 
5/9/2014,83.51,83.6489,72767192,$83.75 ,$82.90 
5/12/2014,83.93,84.69,53184042,$84.81 ,$83.91 
5/13/2014,84.57,84.8228,39854512,$84.93 ,$84.39 
5/14/2014,84.63,84.8385,41505203,$85.34 ,$84.53 
5/15/2014,84.96,84.1171,57427744,$85.23 ,$84.01 
5/16/2014,84.09,85.3585,68960136,$85.36 ,$83.63 
5/19/2014,85.41,86.37,78819884,$86.76 ,$85.33 
5/20/2014,86.36,86.3871,58232373,$86.63 ,$85.82 
5/21/2014,86.26,86.6157,49184983,$86.67 ,$86.01 
5/22/2014,86.66,86.7528,50142667,$87.12 ,$86.30 
5/23/2014,86.75,87.7328,57918367,$87.82 ,$86.64 
5/27/2014,87.98,89.3757,86840486,$89.41 ,$87.95 
5/28/2014,89.43,89.1443,78793704,$89.98 ,$89.11 
5/29/2014,89.69,90.7685,93737728,$90.98 ,$89.68 
5/30/2014,91.14,90.4285,140860202,$92.02 ,$89.84 
6/2/2014,90.57,89.8071,92179668,$90.69 ,$88.93 
6/3/2014,89.78,91.0771,73043412,$91.25 ,$89.75 
6/4/2014,91.06,92.1171,83735285,$92.56 ,$90.87 
6/5/2014,92.31,92.4785,75796583,$92.77 ,$91.80 
6/6/2014,92.84,92.2243,87403076,$93.04 ,$92.07 
6/9/2014,92.7,93.7,75295450,$93.88 ,$91.75 
6/10/2014,94.73,94.25,62563070,$95.05 ,$93.57 
6/11/2014,94.13,93.86,45528740,$94.76 ,$93.47 
6/12/2014,94.04,92.29,54628650,$94.12 ,$91.90 
6/13/2014,92.2,91.28,54406640,$92.44 ,$90.88 
6/16/2014,91.51,92.2,35371460,$92.75 ,$91.45 
6/17/2014,92.31,92.08,29684620,$92.70 ,$91.80 
6/18/2014,92.27,92.18,33314720,$92.29 ,$91.35 
6/19/2014,92.29,91.86,35476080,$92.30 ,$91.34 
6/20/2014,91.85,90.91,100478600,$92.55 ,$90.90 
6/23/2014,91.32,90.83,43611710,$91.62 ,$90.60 
6/24/2014,90.75,90.28,38977670,$91.74 ,$90.19 
6/25/2014,90.21,90.36,36835900,$90.70 ,$89.65 
6/26/2014,90.37,90.9,32528680,$91.05 ,$89.80 
6/27/2014,90.82,91.98,61758200,$92 ,$90.77 
6/30/2014,92.1,92.93,49474230,$93.73 ,$92.09 
7/1/2014,93.52,93.52,38156280,$94.07 ,$93.13 
7/2/2014,93.87,93.48,28414310,$94.06 ,$93.09 
7/3/2014,93.67,94.03,22891750,$94.10 ,$93.20 
7/7/2014,94.14,95.968,54809030,$95.99 ,$94.10 
7/8/2014,96.27,95.35,65111960,$96.80 ,$93.92 
7/9/2014,95.44,95.39,36267350,$95.95 ,$94.76 
7/10/2014,93.76,95.035,39633800,$95.55 ,$93.52 
7/11/2014,95.36,95.22,33960300,$95.89 ,$94.86 
7/14/2014,95.86,96.45,42643760,$96.89 ,$95.65 
7/15/2014,96.8,95.32,45187420,$96.85 ,$95.03 
7/16/2014,96.97,94.78,53323940,$97.10 ,$94.74 
7/17/2014,95.03,93.0899,57111160,$95.28 ,$92.57 
7/18/2014,93.62,94.43,49838110,$94.74 ,$93.02 
7/21/2014,94.99,93.939,38792960,$95 ,$93.72 
7/22/2014,94.68,94.72,54297530,$94.89 ,$94.12 
7/23/2014,95.42,97.19,90937230,$97.88 ,$95.17 
7/24/2014,97.04,97.03,45609040,$97.32 ,$96.42 
7/25/2014,96.85,97.671,43384590,$97.84 ,$96.64 
7/28/2014,97.82,99.02,54926940,$99.24 ,$97.55 
7/29/2014,99.33,98.38,42957960,$99.44 ,$98.25 
7/30/2014,98.44,98.15,32978480,$98.70 ,$97.67 
7/31/2014,97.16,95.6,56625420,$97.45 ,$95.33 
8/1/2014,94.9,96.13,48379730,$96.62 ,$94.81 
8/4/2014,96.37,95.59,39860740,$96.58 ,$95.17 
8/5/2014,95.36,95.12,55861030,$95.68 ,$94.36 
8/6/2014,94.75,94.96,38463700,$95.48 ,$94.71 
8/7/2014,94.93,94.48,46553350,$95.95 ,$94.10 
8/8/2014,94.26,94.74,41783300,$94.82 ,$93.28 
8/11/2014,95.27,95.99,36459430,$96.08 ,$94.84 
8/12/2014,96.04,95.97,33485870,$96.88 ,$95.61 
8/13/2014,96.15,97.24,31866630,$97.24 ,$96.04 
8/14/2014,97.33,97.5,28056530,$97.57 ,$96.80 
8/15/2014,97.9,97.98,48938120,$98.19 ,$96.86 
8/18/2014,98.49,99.16,47285630,$99.37 ,$97.98 
8/19/2014,99.41,100.53,69189840,$100.68 ,$99.32 
8/20/2014,100.44,100.57,52565000,$101.09 ,$99.95 
8/21/2014,100.57,100.58,33377530,$100.94 ,$100.11 
8/22/2014,100.29,101.32,44028280,$101.47 ,$100.19 
8/25/2014,101.79,101.54,40087220,$102.17 ,$101.28 
8/26/2014,101.42,100.889,33079170,$101.50 ,$100.86 
8/27/2014,101.02,102.13,46807000,$102.57 ,$100.70 
8/28/2014,101.59,102.25,68368740,$102.78 ,$101.56 
8/29/2014,102.86,102.5,44516120,$102.90 ,$102.20 
9/2/2014,103.06,103.3,53227770,$103.74 ,$102.72 
9/3/2014,103.1,98.94,125000400,$103.20 ,$98.58 
9/4/2014,98.85,98.12,85537710,$100.09 ,$97.79 
9/5/2014,98.8,98.97,58280030,$99.39 ,$98.31 
9/8/2014,99.3,98.36,46176570,$99.31 ,$98.05 
9/9/2014,99.08,97.99,189419500,$103.08 ,$96.14 
9/10/2014,98.01,101,100352500,$101.11 ,$97.76 
9/11/2014,100.41,101.43,62077230,$101.44 ,$99.62 
9/12/2014,101.21,101.66,62826040,$102.19 ,$101.08 
9/15/2014,102.81,101.63,61169670,$103.05 ,$101.44 
9/16/2014,99.8,100.86,66754370,$101.26 ,$98.89 
9/17/2014,101.27,101.58,60783090,$101.80 ,$100.59 
9/18/2014,101.93,101.79,36971170,$102.35 ,$101.56 
9/19/2014,102.29,100.96,70747430,$102.35 ,$100.88 
9/22/2014,101.8,101.06,52421660,$102.14 ,$100.58 
9/23/2014,100.6,102.64,63255860,$102.94 ,$100.54 
9/24/2014,102.16,101.75,59974260,$102.85 ,$101.20 
9/25/2014,100.51,97.87,99689300,$100.71 ,$97.72 
9/26/2014,98.53,100.75,62276770,$100.75 ,$98.40 
9/29/2014,98.65,100.11,49263260,$100.44 ,$98.63 
9/30/2014,100.81,100.75,55119980,$101.54 ,$100.53 
10/1/2014,100.59,99.18,51400260,$100.69 ,$98.70 
10/2/2014,99.27,99.9,47697150,$100.22 ,$98.04 
10/3/2014,99.44,99.62,43419580,$100.21 ,$99.04 
10/6/2014,99.95,99.62,36780620,$100.65 ,$99.42 
10/7/2014,99.43,98.75,42003200,$100.12 ,$98.73 
10/8/2014,98.76,100.8,57329820,$101.11 ,$98.31 
10/9/2014,101.54,101.02,77283330,$102.38 ,$100.61 
10/10/2014,100.69,100.73,66249770,$102.03 ,$100.30 
10/13/2014,101.33,99.81,53437060,$101.78 ,$99.81 
10/14/2014,100.39,98.75,63287170,$100.52 ,$98.57 
10/15/2014,97.97,97.54,99942790,$99.15 ,$95.18 
10/16/2014,95.55,96.26,72017830,$97.72 ,$95.41 
10/17/2014,97.5,97.67,67723910,$99 ,$96.81 
10/20/2014,98.32,99.76,75705040,$99.96 ,$98.22 
10/21/2014,103.02,102.47,93786680,$103.02 ,$101.27 
10/22/2014,102.84,102.99,68140010,$104.11 ,$102.60 
10/23/2014,104.08,104.83,70760150,$105.05 ,$103.63 
10/24/2014,105.18,105.22,46937880,$105.49 ,$104.53 
10/27/2014,104.85,105.11,34086120,$105.48 ,$104.70 
10/28/2014,105.4,106.74,47689070,$106.74 ,$105.35 
10/29/2014,106.65,107.34,52545580,$107.37 ,$106.36 
10/30/2014,106.96,106.98,40572000,$107.35 ,$105.90 
10/31/2014,108.01,108,44550790,$108.04 ,$107.21 
11/3/2014,108.22,109.4,52154490,$110.30 ,$108.01 
11/4/2014,109.36,108.6,41423660,$109.49 ,$107.72 
11/5/2014,109.1,108.86,37365530,$109.30 ,$108.13 
11/6/2014,108.6,108.7,34733740,$108.79 ,$107.80 
11/7/2014,108.75,109.01,33655280,$109.32 ,$108.55 
